,Parent,Child,ParentGeneName,ChildGeneName
3753,ENSG00000085978,ENSG00000149600,ATG16L1,COMMD7
3754,ENSG00000086061,ENSG00000172086,DNAJA1,KRCC1
3755,ENSG00000086200,ENSG00000151413,IPO11,NUBPL
3756,ENSG00000086200,ENSG00000121542,IPO11,SEC22A
3757,ENSG00000086589,ENSG00000164663,RBM22,USP49
3758,ENSG00000086666,ENSG00000120727,ZFAND6,PAIP2
3759,ENSG00000088448,ENSG00000261324,ANKRD10,RP11-174G6.5
3760,ENSG00000088448,ENSG00000248044,ANKRD10,CTD-2653M23.2
3761,ENSG00000088448,ENSG00000229152,ANKRD10,ANKRD10-IT1
3762,ENSG00000088992,ENSG00000165283,TESC,STOML2
3763,ENSG00000088992,ENSG00000260979,TESC,RP11-77H9.8
3764,ENSG00000089022,ENSG00000132286,MAPKAPK5,FXC1
3765,ENSG00000089022,ENSG00000173914,MAPKAPK5,RBM4B
3766,ENSG00000089022,ENSG00000100150,MAPKAPK5,DEPDC5
3767,ENSG00000089022,ENSG00000158234,MAPKAPK5,FAIM
3768,ENSG00000089022,ENSG00000196378,MAPKAPK5,ZNF34
3769,ENSG00000091106,ENSG00000111817,NLRC4,DSE
3770,ENSG00000091106,ENSG00000168615,NLRC4,ADAM9
3771,ENSG00000091106,ENSG00000111144,NLRC4,LTA4H
3772,ENSG00000091106,ENSG00000239056,NLRC4,snoU13
3773,ENSG00000091317,ENSG00000136869,CMTM6,TLR4
3774,ENSG00000091317,ENSG00000172795,CMTM6,DCP2
3775,ENSG00000091317,ENSG00000174007,CMTM6,CEP19
3776,ENSG00000091317,ENSG00000048392,CMTM6,RRM2B
3777,ENSG00000091317,ENSG00000118508,CMTM6,RAB32
3778,ENSG00000091317,ENSG00000164144,CMTM6,ARFIP1
3779,ENSG00000091527,ENSG00000135932,CDV3,CAB39
3780,ENSG00000091527,ENSG00000120705,CDV3,ETF1
3781,ENSG00000092020,ENSG00000151327,PPP2R3C,FAM177A1
3782,ENSG00000092108,ENSG00000174799,SCFD1,CEP135
3783,ENSG00000092108,ENSG00000166503,SCFD1,HDGFRP3
3784,ENSG00000092531,ENSG00000144118,SNAP23,RALB
3785,ENSG00000092820,ENSG00000189241,EZR,TSPYL1
3786,ENSG00000092847,ENSG00000064999,EIF2C1,ANKS1A
3787,ENSG00000092847,ENSG00000101337,EIF2C1,TM9SF4
3788,ENSG00000092847,ENSG00000103489,EIF2C1,XYLT1
3789,ENSG00000092847,ENSG00000185722,EIF2C1,ANKFY1
3790,ENSG00000092847,ENSG00000149187,EIF2C1,CELF1
3791,ENSG00000092847,ENSG00000233895,EIF2C1,RP1-122P22.2
3792,ENSG00000092847,ENSG00000157823,EIF2C1,AP3S2
3793,ENSG00000092847,ENSG00000114648,EIF2C1,KLHL18
3794,ENSG00000093000,ENSG00000226328,NUP50,CTA-217C2.1
3795,ENSG00000095787,ENSG00000157625,WAC,TAB3
3796,ENSG00000096060,ENSG00000107566,FKBP5,ERLIN1
3797,ENSG00000096060,ENSG00000164105,FKBP5,SAP30
3798,ENSG00000096070,ENSG00000125834,BRPF3,STK35
3799,ENSG00000096070,ENSG00000151502,BRPF3,VPS26B
3800,ENSG00000099290,ENSG00000152726,FAM21A,FAM21B
3801,ENSG00000099899,ENSG00000132635,TRMT2A,PCED1A
3802,ENSG00000099899,ENSG00000235217,TRMT2A,TSPY26P
3803,ENSG00000099899,ENSG00000168393,TRMT2A,DTYMK
3804,ENSG00000099899,ENSG00000162004,TRMT2A,CCDC78
3805,ENSG00000099910,ENSG00000137171,KLHL22,KLC4
3806,ENSG00000099910,ENSG00000177352,KLHL22,CCDC71
3807,ENSG00000099942,ENSG00000102572,CRKL,STK24
3808,ENSG00000099991,ENSG00000108669,CABIN1,CYTH1
3809,ENSG00000099991,ENSG00000088888,CABIN1,MAVS
3810,ENSG00000099991,ENSG00000077044,CABIN1,DGKD
3811,ENSG00000100077,ENSG00000010671,ADRBK2,BTK
3812,ENSG00000100077,ENSG00000082397,ADRBK2,EPB41L3
3813,ENSG00000100077,ENSG00000132640,ADRBK2,BTBD3
3814,ENSG00000100077,ENSG00000136193,ADRBK2,SCRN1
3815,ENSG00000100077,ENSG00000144959,ADRBK2,NCEH1
3816,ENSG00000100077,ENSG00000165168,ADRBK2,CYBB
3817,ENSG00000100077,ENSG00000173517,ADRBK2,PEAK1
3818,ENSG00000100077,ENSG00000171365,ADRBK2,CLCN5
3819,ENSG00000100077,ENSG00000138119,ADRBK2,MYOF
3820,ENSG00000100097,ENSG00000182718,LGALS1,ANXA2
3821,ENSG00000100099,ENSG00000166136,HPS4,NDUFB8
3822,ENSG00000100099,ENSG00000135372,HPS4,NAT10
3823,ENSG00000100150,ENSG00000112592,DEPDC5,TBP
3824,ENSG00000100292,ENSG00000159713,HMOX1,TPPP3
3825,ENSG00000100292,ENSG00000101439,HMOX1,CST3
3826,ENSG00000100296,ENSG00000237927,THOC5,RP3-393E18.2
3827,ENSG00000100360,ENSG00000115207,IFT27,GTF3C2
3828,ENSG00000100360,ENSG00000198246,IFT27,SLC29A3
3829,ENSG00000100364,ENSG00000197063,KIAA0930,MAFG
3830,ENSG00000100401,ENSG00000175898,RANGAP1,S1PR2
3831,ENSG00000100439,ENSG00000089693,ABHD4,MLF2
3832,ENSG00000100483,ENSG00000228393,METTL21D,RP11-325F22.3
3833,ENSG00000100504,ENSG00000136026,PYGL,CKAP4
3834,ENSG00000100504,ENSG00000119121,PYGL,TRPM6
3835,ENSG00000100504,ENSG00000145491,PYGL,ROPN1L
3836,ENSG00000100603,ENSG00000108588,SNW1,CCDC47
3837,ENSG00000100603,ENSG00000113312,SNW1,TTC1
3838,ENSG00000100603,ENSG00000173545,SNW1,ZNF622
3839,ENSG00000100603,ENSG00000189266,SNW1,PNRC2
3840,ENSG00000100603,ENSG00000113141,SNW1,IK
3841,ENSG00000100603,ENSG00000127870,SNW1,RNF6
3842,ENSG00000100767,ENSG00000151014,PAPLN,CCRN4L
3843,ENSG00000100836,ENSG00000105619,PABPN1,TFPT
3844,ENSG00000100836,ENSG00000179943,PABPN1,FIZ1
3845,ENSG00000100941,ENSG00000125351,PNN,UPF3B
3846,ENSG00000100941,ENSG00000115053,PNN,NCL
3847,ENSG00000101040,ENSG00000153046,ZMYND8,CDYL
3848,ENSG00000101040,ENSG00000196152,ZMYND8,ZNF79
3849,ENSG00000101040,ENSG00000127483,ZMYND8,HP1BP3
3850,ENSG00000101040,ENSG00000110888,ZMYND8,CAPRIN2
3851,ENSG00000101040,ENSG00000242288,ZMYND8,RP11-464F9.1
3852,ENSG00000101160,ENSG00000042493,CTSZ,CAPG
3853,ENSG00000101191,ENSG00000103248,DIDO1,MTHFSD
3854,ENSG00000101191,ENSG00000119689,DIDO1,DLST
3855,ENSG00000101191,ENSG00000141026,DIDO1,MED9
3856,ENSG00000101191,ENSG00000239306,DIDO1,RBM14
3857,ENSG00000101191,ENSG00000139190,DIDO1,VAMP1
3858,ENSG00000101191,ENSG00000196295,DIDO1,AC005154.6
3859,ENSG00000101191,ENSG00000117682,DIDO1,DHDDS
3860,ENSG00000101191,ENSG00000143797,DIDO1,MBOAT2
3861,ENSG00000101191,ENSG00000266173,DIDO1,STRADA
3862,ENSG00000101191,ENSG00000163126,DIDO1,ANKRD23
3863,ENSG00000101191,ENSG00000166343,DIDO1,MSS51
3864,ENSG00000101191,ENSG00000204256,DIDO1,BRD2
3865,ENSG00000101191,ENSG00000111725,DIDO1,PRKAB1
3866,ENSG00000101191,ENSG00000135587,DIDO1,SMPD2
3867,ENSG00000101191,ENSG00000161904,DIDO1,LEMD2
3868,ENSG00000101191,ENSG00000230163,DIDO1,RP5-997D16.2
3869,ENSG00000101191,ENSG00000263847,DIDO1,RP11-143J12.3
3870,ENSG00000101191,ENSG00000240522,DIDO1,RPL7AP10
3871,ENSG00000101191,ENSG00000146197,DIDO1,SCUBE3
3872,ENSG00000101191,ENSG00000166685,DIDO1,COG1
3873,ENSG00000101265,ENSG00000101150,RASSF2,TPD52L2
3874,ENSG00000101265,ENSG00000167193,RASSF2,CRK
3875,ENSG00000101266,ENSG00000178974,CSNK2A1,FBXO34
3876,ENSG00000101337,ENSG00000125898,TM9SF4,FAM110A
3877,ENSG00000101337,ENSG00000124782,TM9SF4,RREB1
3878,ENSG00000101337,ENSG00000107862,TM9SF4,GBF1
3879,ENSG00000101407,ENSG00000162735,TTI1,PEX19
3880,ENSG00000101474,ENSG00000077984,APMAP,CST7
3881,ENSG00000101474,ENSG00000100612,APMAP,DHRS7
3882,ENSG00000101474,ENSG00000159496,APMAP,RGL4
3883,ENSG00000101474,ENSG00000100985,APMAP,MMP9
3884,ENSG00000101782,ENSG00000019995,RIOK3,ZRANB1
3885,ENSG00000101782,ENSG00000180667,RIOK3,YOD1
3886,ENSG00000101782,ENSG00000013561,RIOK3,RNF14
3887,ENSG00000101849,ENSG00000150457,TBL1X,LATS2
3888,ENSG00000101849,ENSG00000100439,TBL1X,ABHD4
3889,ENSG00000101849,ENSG00000140443,TBL1X,IGF1R
3890,ENSG00000102010,ENSG00000115507,BMX,OTX1
3891,ENSG00000102010,ENSG00000229314,BMX,ORM1
3892,ENSG00000102034,ENSG00000106683,ELF4,LIMK1
3893,ENSG00000102034,ENSG00000125834,ELF4,STK35
3894,ENSG00000102034,ENSG00000231925,ELF4,TAPBP
3895,ENSG00000102034,ENSG00000090339,ELF4,ICAM1
3896,ENSG00000102034,ENSG00000160877,ELF4,NACC1
3897,ENSG00000102125,ENSG00000158062,TAZ,UBXN11
3898,ENSG00000102796,ENSG00000231856,DHRS12,RP11-327P2.5
3899,ENSG00000102901,ENSG00000088881,CENPT,EBF4
3900,ENSG00000103056,ENSG00000179627,SMPD3,ZBTB42
3901,ENSG00000103056,ENSG00000186951,SMPD3,PPARA
3902,ENSG00000103056,ENSG00000166016,SMPD3,ABTB2
3903,ENSG00000103056,ENSG00000092068,SMPD3,SLC7A8
3904,ENSG00000103056,ENSG00000182557,SMPD3,SPNS3
3905,ENSG00000103222,ENSG00000214021,ABCC1,TTLL3
3906,ENSG00000103249,ENSG00000100139,CLCN7,MICALL1
3907,ENSG00000103249,ENSG00000197355,CLCN7,UAP1L1
3908,ENSG00000103249,ENSG00000205560,CLCN7,CPT1B
3909,ENSG00000103249,ENSG00000205593,CLCN7,DENND6B
3910,ENSG00000103249,ENSG00000197599,CLCN7,CCDC154
3911,ENSG00000103404,ENSG00000196715,USP31,VKORC1L1
3912,ENSG00000103404,ENSG00000081377,USP31,CDC14B
3913,ENSG00000103489,ENSG00000167034,XYLT1,NKX3-1
3914,ENSG00000103657,ENSG00000187555,HERC1,USP7
3915,ENSG00000104517,ENSG00000163386,UBR5,NBPF10
3916,ENSG00000104517,ENSG00000114670,UBR5,NEK11
3917,ENSG00000104517,ENSG00000074054,UBR5,CLASP1
3918,ENSG00000104660,ENSG00000133872,LEPROTL1,TMEM66
3919,ENSG00000104660,ENSG00000166471,LEPROTL1,TMEM41B
3920,ENSG00000104765,ENSG00000129472,BNIP3L,RAB2B
3921,ENSG00000104765,ENSG00000178694,BNIP3L,NSUN3
3922,ENSG00000104765,ENSG00000122644,BNIP3L,ARL4A
3923,ENSG00000104765,ENSG00000145335,BNIP3L,SNCA
3924,ENSG00000104765,ENSG00000243064,BNIP3L,ABCC13
3925,ENSG00000104765,ENSG00000043093,BNIP3L,DCUN1D1
3926,ENSG00000104765,ENSG00000136929,BNIP3L,HEMGN
3927,ENSG00000104765,ENSG00000204010,BNIP3L,IFIT1B
3928,ENSG00000104812,ENSG00000106290,GYS1,TAF6
3929,ENSG00000104812,ENSG00000149743,GYS1,TRPT1
3930,ENSG00000104824,ENSG00000155275,HNRNPL,TRMT44
3931,ENSG00000104824,ENSG00000160752,HNRNPL,FDPS
3932,ENSG00000104824,ENSG00000165782,HNRNPL,TMEM55B
3933,ENSG00000104852,ENSG00000182685,SNRNP70,BRICD5
3934,ENSG00000104852,ENSG00000256872,SNRNP70,NOL12
3935,ENSG00000104852,ENSG00000005206,SNRNP70,SPPL2B
3936,ENSG00000104852,ENSG00000171163,SNRNP70,ZNF692
3937,ENSG00000104852,ENSG00000197774,SNRNP70,EME2
3938,ENSG00000104852,ENSG00000182087,SNRNP70,C19orf6
3939,ENSG00000104852,ENSG00000104983,SNRNP70,CCDC61
3940,ENSG00000104852,ENSG00000227232,SNRNP70,WASH7P
3941,ENSG00000104852,ENSG00000149091,SNRNP70,DGKZ
3942,ENSG00000104852,ENSG00000178252,SNRNP70,WDR6
3943,ENSG00000104852,ENSG00000212694,SNRNP70,AC084018.1
3944,ENSG00000104852,ENSG00000146067,SNRNP70,FAM193B
3945,ENSG00000104852,ENSG00000104960,SNRNP70,PTOV1
3946,ENSG00000104866,ENSG00000138080,PPP1R37,EMILIN1
3947,ENSG00000104866,ENSG00000173621,PPP1R37,LRFN4
3948,ENSG00000104866,ENSG00000070404,PPP1R37,FSTL3
3949,ENSG00000104866,ENSG00000161958,PPP1R37,FGF11
3950,ENSG00000104974,ENSG00000120889,LILRA1,TNFRSF10B
3951,ENSG00000105383,ENSG00000197712,CD33,FAM114A1
3952,ENSG00000105426,ENSG00000155367,PTPRS,PPM1J
3953,ENSG00000105426,ENSG00000239961,PTPRS,LILRA4
3954,ENSG00000105426,ENSG00000125869,PTPRS,LAMP5
3955,ENSG00000105426,ENSG00000198794,PTPRS,SCAMP5
3956,ENSG00000105519,ENSG00000205356,CAPS,TECPR1
3957,ENSG00000105699,ENSG00000167393,LSR,PPP2R3B
3958,ENSG00000105819,ENSG00000156261,PMPCB,CCT8
3959,ENSG00000105819,ENSG00000183513,PMPCB,COA5
3960,ENSG00000105851,ENSG00000100644,PIK3CG,HIF1A
3961,ENSG00000106344,ENSG00000111801,RBM28,BTN3A3
3962,ENSG00000106479,ENSG00000188971,ZNF862,AC114772.1
3963,ENSG00000106479,ENSG00000171456,ZNF862,ASXL1
3964,ENSG00000106479,ENSG00000244026,ZNF862,FAM86DP
3965,ENSG00000106479,ENSG00000183479,ZNF862,TREX2
3966,ENSG00000106479,ENSG00000264364,ZNF862,RP11-159D12.9
3967,ENSG00000106479,ENSG00000180357,ZNF862,ZNF609
3968,ENSG00000106479,ENSG00000162804,ZNF862,SNED1
3969,ENSG00000106609,ENSG00000101161,TMEM248,PRPF6
3970,ENSG00000106609,ENSG00000136504,TMEM248,KAT7
3971,ENSG00000106609,ENSG00000168802,TMEM248,CHTF8
3972,ENSG00000106609,ENSG00000072803,TMEM248,FBXW11
3973,ENSG00000106609,ENSG00000157184,TMEM248,CPT2
3974,ENSG00000106609,ENSG00000113194,TMEM248,FAF2
3975,ENSG00000106780,ENSG00000104872,MEGF9,PIH1D1
3976,ENSG00000106780,ENSG00000133318,MEGF9,RTN3
3977,ENSG00000106829,ENSG00000102554,TLE4,KLF5
3978,ENSG00000106829,ENSG00000203691,TLE4,AC092811.1
3979,ENSG00000106829,ENSG00000233404,TLE4,FLJ20373
3980,ENSG00000107036,ENSG00000104447,KIAA1432,TRPS1
3981,ENSG00000107036,ENSG00000147202,KIAA1432,DIAPH2
3982,ENSG00000107036,ENSG00000173744,KIAA1432,AGFG1
3983,ENSG00000107290,ENSG00000112367,SETX,FIG4
3984,ENSG00000107341,ENSG00000140199,UBE2R2,SLC12A6
3985,ENSG00000107566,ENSG00000123836,ERLIN1,PFKFB2
3986,ENSG00000107611,ENSG00000107614,CUBN,TRDMT1
3987,ENSG00000107625,ENSG00000156256,DDX50,USP16
3988,ENSG00000107625,ENSG00000101844,DDX50,ATG4A
3989,ENSG00000107625,ENSG00000075089,DDX50,ACTR6
3990,ENSG00000107938,ENSG00000166024,C10orf137,R3HCC1L
3991,ENSG00000107938,ENSG00000088970,C10orf137,PLK1S1
3992,ENSG00000108219,ENSG00000137100,TSPAN14,DCTN3
3993,ENSG00000108219,ENSG00000145022,TSPAN14,TCTA
3994,ENSG00000108424,ENSG00000163444,KPNB1,TMEM183A
3995,ENSG00000108424,ENSG00000168310,KPNB1,IRF2
3996,ENSG00000108424,ENSG00000135899,KPNB1,SP110
3997,ENSG00000108465,ENSG00000115459,CDK5RAP3,ELMOD3
3998,ENSG00000108582,ENSG00000196352,CPD,CD55
3999,ENSG00000108591,ENSG00000165506,DRG2,DNAAF2
4000,ENSG00000108591,ENSG00000160828,DRG2,AC004166.7
4001,ENSG00000108591,ENSG00000124608,DRG2,AARS2
4002,ENSG00000108639,ENSG00000123416,SYNGR2,TUBA1B
4003,ENSG00000108639,ENSG00000110063,SYNGR2,DCPS
4004,ENSG00000108773,ENSG00000160050,KAT2A,CCDC28B
4005,ENSG00000108773,ENSG00000223705,KAT2A,NSUN5P1
4006,ENSG00000108773,ENSG00000090975,KAT2A,PITPNM2
4007,ENSG00000108773,ENSG00000234771,KAT2A,RP11-395P17.3
4008,ENSG00000108840,ENSG00000185022,HDAC5,MAFF
4009,ENSG00000108840,ENSG00000105327,HDAC5,BBC3
4010,ENSG00000108946,ENSG00000057704,PRKAR1A,TMCC3
4011,ENSG00000108946,ENSG00000143384,PRKAR1A,MCL1
4012,ENSG00000108946,ENSG00000119541,PRKAR1A,VPS4B
4013,ENSG00000108946,ENSG00000012660,PRKAR1A,ELOVL5
4014,ENSG00000109063,ENSG00000118557,MYH3,PMFBP1
4015,ENSG00000109065,ENSG00000234912,NAT9,LINC00338
4016,ENSG00000109065,ENSG00000115289,NAT9,PCGF1
4017,ENSG00000109519,ENSG00000101146,GRPEL1,RAE1
4018,ENSG00000109586,ENSG00000064225,GALNT7,ST3GAL6
4019,ENSG00000109743,ENSG00000189241,BST1,TSPYL1
4020,ENSG00000109743,ENSG00000258082,BST1,RP11-443B7.3
4021,ENSG00000109743,ENSG00000183784,BST1,C9orf66
4022,ENSG00000109920,ENSG00000009790,FNBP4,TRAF3IP3
4023,ENSG00000109920,ENSG00000122085,FNBP4,MTERFD2
4024,ENSG00000109920,ENSG00000126226,FNBP4,PCID2
4025,ENSG00000109920,ENSG00000172660,FNBP4,TAF15
4026,ENSG00000109920,ENSG00000186416,FNBP4,NKRF
4027,ENSG00000109920,ENSG00000198851,FNBP4,CD3E
4028,ENSG00000109920,ENSG00000217576,FNBP4,RP11-64P12.8
4029,ENSG00000109920,ENSG00000254184,FNBP4,TYW1B
4030,ENSG00000109920,ENSG00000007392,FNBP4,LUC7L
4031,ENSG00000109920,ENSG00000131876,FNBP4,SNRPA1
4032,ENSG00000109920,ENSG00000134899,FNBP4,ERCC5
4033,ENSG00000109920,ENSG00000186166,FNBP4,CCDC84
4034,ENSG00000109920,ENSG00000223745,FNBP4,RP4-717I23.3
4035,ENSG00000109920,ENSG00000258297,FNBP4,RP11-658F2.8
4036,ENSG00000109920,ENSG00000258890,FNBP4,CEP95
4037,ENSG00000109920,ENSG00000148057,FNBP4,IDNK
4038,ENSG00000109920,ENSG00000166348,FNBP4,USP54
4039,ENSG00000109920,ENSG00000167257,FNBP4,RNF214
4040,ENSG00000109920,ENSG00000179988,FNBP4,PSTK
4041,ENSG00000109920,ENSG00000198648,FNBP4,STK39
4042,ENSG00000109920,ENSG00000246366,FNBP4,RP11-382J12.1
4043,ENSG00000109920,ENSG00000170100,FNBP4,ZNF778
4044,ENSG00000109920,ENSG00000049246,FNBP4,PER3
4045,ENSG00000109920,ENSG00000147099,FNBP4,HDAC8
4046,ENSG00000110031,ENSG00000162735,LPXN,PEX19
4047,ENSG00000110047,ENSG00000125734,EHD1,GPR108
4048,ENSG00000110047,ENSG00000180316,EHD1,PNPLA1
4049,ENSG00000110047,ENSG00000266389,EHD1,CTB-41I6.1
4050,ENSG00000110442,ENSG00000123213,COMMD9,NLN
4051,ENSG00000110442,ENSG00000170275,COMMD9,CRTAP
4052,ENSG00000110497,ENSG00000100280,AMBRA1,AP1B1
4053,ENSG00000110497,ENSG00000152926,AMBRA1,ZNF117
4054,ENSG00000110917,ENSG00000119801,MLEC,YPEL5
4055,ENSG00000110917,ENSG00000147164,MLEC,SNX12
4056,ENSG00000111011,ENSG00000183474,RSRC2,GTF2H2C
4057,ENSG00000111011,ENSG00000185246,RSRC2,PRPF39
4058,ENSG00000111237,ENSG00000072849,VPS29,DERL2
4059,ENSG00000111271,ENSG00000173818,ACAD10,ENDOV
4060,ENSG00000111271,ENSG00000198496,ACAD10,NBR2
4061,ENSG00000111271,ENSG00000163521,ACAD10,GLB1L
4062,ENSG00000111275,ENSG00000130529,ALDH2,TRPM4
4063,ENSG00000112297,ENSG00000074706,AIM1,IPCEF1
4064,ENSG00000112335,ENSG00000148175,SNX3,STOM
4065,ENSG00000112335,ENSG00000145354,SNX3,CISD2
4066,ENSG00000112335,ENSG00000119326,SNX3,CTNNAL1
4067,ENSG00000112365,ENSG00000183666,ZBTB24,GUSBP1
4068,ENSG00000112365,ENSG00000099810,ZBTB24,MTAP
4069,ENSG00000112664,ENSG00000130764,NUDT3,LRRC47
4070,ENSG00000112685,ENSG00000131558,EXOC2,EXOC4
4071,ENSG00000112685,ENSG00000176274,EXOC2,SLC25A53
4072,ENSG00000112685,ENSG00000120458,EXOC2,MSANTD2
4073,ENSG00000112739,ENSG00000106588,PRPF4B,PSMA2
4074,ENSG00000112739,ENSG00000115942,PRPF4B,ORC2
4075,ENSG00000112739,ENSG00000133226,PRPF4B,SRRM1
4076,ENSG00000112739,ENSG00000136682,PRPF4B,CBWD2
4077,ENSG00000112739,ENSG00000136152,PRPF4B,COG3
4078,ENSG00000112739,ENSG00000104381,PRPF4B,GDAP1
4079,ENSG00000112739,ENSG00000138495,PRPF4B,COX17
4080,ENSG00000112739,ENSG00000103995,PRPF4B,CEP152
4081,ENSG00000112739,ENSG00000136631,PRPF4B,VPS45
4082,ENSG00000112739,ENSG00000104131,PRPF4B,EIF3J
4083,ENSG00000112763,ENSG00000229598,BTN2A1,PRDX3P1
4084,ENSG00000112855,ENSG00000167523,HARS2,C16orf55
4085,ENSG00000112855,ENSG00000166986,HARS2,MARS
4086,ENSG00000112941,ENSG00000224078,PAPD7,SNHG14
4087,ENSG00000112941,ENSG00000151552,PAPD7,QDPR
4088,ENSG00000112941,ENSG00000162892,PAPD7,IL24
4089,ENSG00000113296,ENSG00000155974,THBS4,GRIP1
4090,ENSG00000113296,ENSG00000249825,THBS4,CTD-2201I18.1
4091,ENSG00000113387,ENSG00000139679,SUB1,LPAR6
4092,ENSG00000113387,ENSG00000197971,SUB1,MBP
4093,ENSG00000113387,ENSG00000132950,SUB1,ZMYM5
4094,ENSG00000113387,ENSG00000161011,SUB1,SQSTM1
4095,ENSG00000113387,ENSG00000120533,SUB1,ENY2
4096,ENSG00000113387,ENSG00000000419,SUB1,DPM1
4097,ENSG00000113441,ENSG00000164308,LNPEP,ERAP2
4098,ENSG00000113441,ENSG00000179841,LNPEP,AKAP5
4099,ENSG00000113593,ENSG00000163319,PPWD1,MRPS18C
4100,ENSG00000113593,ENSG00000240038,PPWD1,AMY2B
4101,ENSG00000113593,ENSG00000164347,PPWD1,GFM2
4102,ENSG00000113593,ENSG00000185658,PPWD1,BRWD1
4103,ENSG00000113593,ENSG00000108848,PPWD1,LUC7L3
4104,ENSG00000113643,ENSG00000151292,RARS,CSNK1G3
4105,ENSG00000113643,ENSG00000106615,RARS,RHEB
4106,ENSG00000113643,ENSG00000118507,RARS,AKAP7
4107,ENSG00000113643,ENSG00000223509,RARS,RP11-632K20.7
4108,ENSG00000113719,ENSG00000169902,ERGIC1,TPST1
4109,ENSG00000113732,ENSG00000163466,ATP6V0E1,ARPC2
4110,ENSG00000113812,ENSG00000169018,ACTR8,FEM1B
4111,ENSG00000113971,ENSG00000257410,NPHP3,RP11-2H8.2
4112,ENSG00000114270,ENSG00000205085,COL7A1,FAM71F2
4113,ENSG00000114656,ENSG00000269089,KIAA1257,AP003733.1
4114,ENSG00000114656,ENSG00000233429,KIAA1257,HOTAIRM1
4115,ENSG00000114656,ENSG00000222365,KIAA1257,SNORD12B
4116,ENSG00000114735,ENSG00000064545,HEMK1,TMEM161A
4117,ENSG00000114735,ENSG00000105486,HEMK1,LIG1
4118,ENSG00000114735,ENSG00000112877,HEMK1,CEP72
4119,ENSG00000114735,ENSG00000235194,HEMK1,PPP1R3E
4120,ENSG00000114735,ENSG00000127804,HEMK1,METTL16
4121,ENSG00000114735,ENSG00000140688,HEMK1,C16orf58
4122,ENSG00000114735,ENSG00000237037,HEMK1,RP4-669P10.18
4123,ENSG00000114735,ENSG00000227218,HEMK1,RP11-203J24.8
4124,ENSG00000114735,ENSG00000183837,HEMK1,PNMA3
4125,ENSG00000114735,ENSG00000173511,HEMK1,VEGFB
4126,ENSG00000114735,ENSG00000250991,HEMK1,MICE
4127,ENSG00000114867,ENSG00000172534,EIF4G1,HCFC1
4128,ENSG00000114867,ENSG00000204394,EIF4G1,VARS
4129,ENSG00000114867,ENSG00000011304,EIF4G1,PTBP1
4130,ENSG00000114867,ENSG00000108344,EIF4G1,PSMD3
4131,ENSG00000115020,ENSG00000124151,PIKFYVE,NCOA3
4132,ENSG00000115020,ENSG00000116062,PIKFYVE,MSH6
4133,ENSG00000115271,ENSG00000136156,GCA,ITM2B
4134,ENSG00000115271,ENSG00000122862,GCA,SRGN
4135,ENSG00000115271,ENSG00000021355,GCA,SERPINB1
4136,ENSG00000115271,ENSG00000109466,GCA,KLHL2
4137,ENSG00000115271,ENSG00000151151,GCA,IPMK
4138,ENSG00000115271,ENSG00000167536,GCA,DHRS13
4139,ENSG00000115271,ENSG00000176597,GCA,B3GNT5
4140,ENSG00000115271,ENSG00000123700,GCA,KCNJ2
4141,ENSG00000115271,ENSG00000138772,GCA,ANXA3
4142,ENSG00000115514,ENSG00000165156,TXNDC9,ZHX1
4143,ENSG00000115514,ENSG00000171928,TXNDC9,FAM18B1
4144,ENSG00000115568,ENSG00000102225,ZNF142,CDK16
4145,ENSG00000115568,ENSG00000131788,ZNF142,PIAS3
4146,ENSG00000115568,ENSG00000166484,ZNF142,MAPK7
4147,ENSG00000115568,ENSG00000161509,ZNF142,GRIN2C
4148,ENSG00000115568,ENSG00000138131,ZNF142,LOXL4
4149,ENSG00000115568,ENSG00000227775,ZNF142,RP1-283E3.4
4150,ENSG00000115694,ENSG00000141499,STK25,WRAP53
4151,ENSG00000115694,ENSG00000173137,STK25,ADCK5
4152,ENSG00000115694,ENSG00000160221,STK25,C21orf33
4153,ENSG00000115760,ENSG00000123104,BIRC6,ITPR2
4154,ENSG00000115760,ENSG00000104517,BIRC6,UBR5
4155,ENSG00000115760,ENSG00000183826,BIRC6,BTBD9
4156,ENSG00000115760,ENSG00000215421,BIRC6,ZNF407
4157,ENSG00000115760,ENSG00000003393,BIRC6,ALS2
4158,ENSG00000115760,ENSG00000101126,BIRC6,ADNP
4159,ENSG00000115760,ENSG00000112079,BIRC6,STK38
4160,ENSG00000115760,ENSG00000066739,BIRC6,ATG2B
4161,ENSG00000115760,ENSG00000170471,BIRC6,RALGAPB
4162,ENSG00000115760,ENSG00000061987,BIRC6,MON2
4163,ENSG00000115760,ENSG00000075539,BIRC6,FRYL
4164,ENSG00000115947,ENSG00000053770,ORC4,AP5M1
4165,ENSG00000115977,ENSG00000248643,AAK1,RBM14-RBM4
4166,ENSG00000115977,ENSG00000107611,AAK1,CUBN
4167,ENSG00000115977,ENSG00000203761,AAK1,RP11-243J18.3
4168,ENSG00000115977,ENSG00000061936,AAK1,SFSWAP
4169,ENSG00000115977,ENSG00000262180,AAK1,OCLM
4170,ENSG00000115977,ENSG00000166762,AAK1,CATSPER2
4171,ENSG00000115977,ENSG00000162522,AAK1,KIAA1522
4172,ENSG00000116017,ENSG00000118900,ARID3A,UBN1
4173,ENSG00000116017,ENSG00000171700,ARID3A,RGS19
4174,ENSG00000116017,ENSG00000244242,ARID3A,IFITM10
