,Module,Features,GeneName,CellType
11191,MonoM6,ENSG00000121966,CXCR4,Mono
11192,MonoM6,ENSG00000170633,RNF34,Mono
11193,MonoM6,ENSG00000113916,BCL6,Mono
11194,MonoM6,ENSG00000169991,IFFO2,Mono
11195,MonoM6,ENSG00000113013,HSPA9,Mono
11196,MonoM6,ENSG00000101417,PXMP4,Mono
11197,MonoM6,ENSG00000137275,RIPK1,Mono
11198,MonoM6,ENSG00000119508,NR4A3,Mono
11199,MonoM6,ENSG00000204178,TMEM57,Mono
11200,MonoM6,ENSG00000154328,NEIL2,Mono
11201,MonoM6,ENSG00000083814,ZNF671,Mono
11202,MonoM6,ENSG00000121933,ADORA3,Mono
11203,MonoM6,ENSG00000124160,NCOA5,Mono
11204,MonoM6,ENSG00000266865,RP11-848P1.9,Mono
11205,MonoM6,ENSG00000204103,MAFB,Mono
11206,MonoM6,ENSG00000139289,PHLDA1,Mono
11207,MonoM6,ENSG00000129696,TTI2,Mono
11208,MonoM6,ENSG00000179119,SPTY2D1,Mono
11209,MonoM6,ENSG00000113448,PDE4D,Mono
11210,MonoM6,ENSG00000129473,BCL2L2,Mono
11211,MonoM6,ENSG00000111181,SLC6A12,Mono
11212,MonoM6,ENSG00000182810,DDX28,Mono
11213,MonoM6,ENSG00000162711,NLRP3,Mono
11214,MonoM6,ENSG00000110906,KCTD10,Mono
11215,MonoM6,ENSG00000026652,AGPAT4,Mono
11216,MonoM6,ENSG00000166482,MFAP4,Mono
11217,MonoM6,ENSG00000241163,RP11-398A8.3,Mono
11218,MonoM6,ENSG00000204315,FKBPL,Mono
11219,MonoM6,ENSG00000225465,RFPL1-AS1,Mono
11220,MonoM6,ENSG00000125246,CLYBL,Mono
11221,MonoM6,ENSG00000182782,HCAR2,Mono
11222,MonoM6,ENSG00000116741,RGS2,Mono
11223,MonoM6,ENSG00000122644,ARL4A,Mono
11224,MonoM6,ENSG00000125538,IL1B,Mono
11225,MonoM6,ENSG00000151093,OXSM,Mono
11226,MonoM6,ENSG00000089169,RPH3A,Mono
11227,MonoM6,ENSG00000181908,AP003774.4,Mono
11228,MonoM6,ENSG00000119431,HDHD3,Mono
11229,MonoM6,ENSG00000143384,MCL1,Mono
11230,MonoM6,ENSG00000164808,KIAA0146,Mono
11231,MonoM6,ENSG00000228782,MRPL45P2,Mono
11232,MonoM6,ENSG00000106305,AIMP2,Mono
11233,MonoM6,ENSG00000079974,RABL2B,Mono
11234,MonoM6,ENSG00000189241,TSPYL1,Mono
11235,MonoM6,ENSG00000197405,C5AR1,Mono
11236,MonoM6,ENSG00000125779,PANK2,Mono
11237,MonoM6,ENSG00000004534,RBM6,Mono
11238,MonoM6,ENSG00000230844,ZNF674-AS1,Mono
11239,MonoM6,ENSG00000160908,ZNF394,Mono
11240,MonoM6,ENSG00000150991,UBC,Mono
11241,MonoM6,ENSG00000168806,LCMT2,Mono
11242,MonoM6,ENSG00000105835,NAMPT,Mono
11243,MonoM6,ENSG00000130844,ZNF331,Mono
11244,MonoM6,ENSG00000108179,PPIF,Mono
11245,MonoM6,ENSG00000166451,CENPN,Mono
11246,MonoM6,ENSG00000180871,CXCR2,Mono
11247,MonoM6,ENSG00000113761,ZNF346,Mono
11248,MonoM6,ENSG00000112855,HARS2,Mono
11249,MonoM6,ENSG00000205534,RP11-345J4.8,Mono
11250,MonoM6,ENSG00000169122,FAM110B,Mono
11251,MonoM6,ENSG00000158050,DUSP2,Mono
11252,MonoM6,ENSG00000171174,RBKS,Mono
11253,MonoM6,ENSG00000067082,KLF6,Mono
11254,MonoM6,ENSG00000224080,AC126118.1,Mono
11255,MonoM6,ENSG00000184208,C22orf46,Mono
11256,MonoM6,ENSG00000214174,AMZ2P1,Mono
11257,MonoM6,ENSG00000204104,TRAF3IP1,Mono
11258,MonoM6,ENSG00000085415,SEH1L,Mono
11259,MonoM6,ENSG00000110848,CD69,Mono
11260,MonoM6,ENSG00000073756,PTGS2,Mono
11261,MonoM6,ENSG00000198863,RUNDC1,Mono
11262,MonoM6,ENSG00000165275,TRMT10B,Mono
11263,MonoM6,ENSG00000205808,PPAPDC2,Mono
11264,MonoM6,ENSG00000139970,RTN1,Mono
11265,MonoM6,ENSG00000128016,ZFP36,Mono
11266,MonoM6,ENSG00000129277,CCL4,Mono
11267,MonoM6,ENSG00000103257,SLC7A5,Mono
11268,MonoM6,ENSG00000169508,GPR183,Mono
11269,MonoM6,ENSG00000184068,RP5-821D11.7,Mono
11270,MonoM6,ENSG00000154957,ZNF18,Mono
11271,MonoM6,ENSG00000196290,NIF3L1,Mono
11272,MonoM6,ENSG00000185022,MAFF,Mono
11273,MonoM6,ENSG00000122783,C7orf49,Mono
11274,MonoM6,ENSG00000232956,SNHG15,Mono
11275,MonoM6,ENSG00000071246,VASH1,Mono
11276,MonoM6,ENSG00000126262,FFAR2,Mono
11277,MonoM6,ENSG00000119801,YPEL5,Mono
11278,MonoM6,ENSG00000189091,SF3B3,Mono
11279,MonoM6,ENSG00000169951,ZNF764,Mono
11280,MonoM6,ENSG00000173276,ZNF295,Mono
11281,MonoM6,ENSG00000162772,ATF3,Mono
11282,MonoM6,ENSG00000154099,DNAAF1,Mono
11283,MonoM6,ENSG00000171659,GPR34,Mono
11284,MonoM6,ENSG00000226210,ABC7-42389800N19.1,Mono
11285,MonoM6,ENSG00000163823,CCR1,Mono
11286,MonoM6,ENSG00000164086,DUSP7,Mono
11287,MonoM6,ENSG00000013441,CLK1,Mono
11288,MonoM6,ENSG00000269220,LINC00528,Mono
11289,MonoM6,ENSG00000176463,SLCO3A1,Mono
11290,MonoM6,ENSG00000149716,ORAOV1,Mono
11291,MonoM6,ENSG00000118707,TGIF2,Mono
11292,MonoM6,ENSG00000156500,FAM122C,Mono
11293,MonoM6,ENSG00000197471,SPN,Mono
11294,MonoM6,ENSG00000163220,S100A9,Mono
11295,MonoM6,ENSG00000106638,TBL2,Mono
11296,MonoM6,ENSG00000142178,SIK1,Mono
11297,MonoM6,ENSG00000105732,ZNF574,Mono
11298,MonoM6,ENSG00000040633,PHF23,Mono
11299,MonoM6,ENSG00000100336,APOL4,Mono
11300,MonoM6,ENSG00000143891,GALM,Mono
11301,MonoM6,ENSG00000118515,SGK1,Mono
11302,MonoM6,ENSG00000231721,AC058791.2,Mono
11303,MonoM6,ENSG00000103343,ZNF174,Mono
11304,MonoM6,ENSG00000081320,STK17B,Mono
11305,MonoM6,ENSG00000259319,RP11-293M10.6,Mono
11306,MonoM6,ENSG00000149182,ARFGAP2,Mono
11307,MonoM6,ENSG00000136653,RASSF5,Mono
11308,MonoM6,ENSG00000138069,RAB1A,Mono
11309,MonoM6,ENSG00000112137,PHACTR1,Mono
11310,MonoM6,ENSG00000143387,CTSK,Mono
11311,MonoM6,ENSG00000181938,GINS3,Mono
